flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.225-192.168.21.70-40982-80,192.168.21.225,192.168.21.70,40982,80,1729,956,773,119781374.0,0.8085774058577406,0,0,957,1729,0,0,0,0,1719313562839832.0,1719313682621206.0,0,0,0,0,7.9895560389e-06,3.9906037477e-06,3.9989522911e-06,0.0006111133772768,0.0002633798473542,0.0003477335299226,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,45,22,23,102362410.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682545829647666.0,1682545932010076.0,0,0,0,0,2.2469185709871425e-07,1.0746132296025465e-07,1.1723053413845961e-07,3.92136136693e-05,2.92685566899e-05,9.9450569794e-06,4,4,0,15,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,45,22,23,119711876.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682601384526993.0,1682601504238869.0,0,0,0,0,1.9212797233250283e-07,9.18872911155448e-08,1.0024068121695797e-07,2.87857822894e-05,3.708905205e-06,2.50768770844e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,125,61,64,105938582.0,1.0491803278688523,0,0,65,125,0,0,0,0,1683716213227101.0,1683716319165683.0,0,0,0,0,6.135630548651293e-07,3.020618116259098e-07,3.115012432392195e-07,6.39049520221e-05,5.30118479403e-05,1.08931040817e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-51184-80,192.168.21.128,192.168.21.70,51184,80,34,12,22,101049527.0,1.8333333333333333,3,1,20,31,0,0,0,0,1682702891407805.0,1682702992457332.0,1,0,0,0,1.781304725948891e-07,4.9480686831913625e-08,1.286497857629754e-07,5.82288722637e-05,6.3533201892e-06,5.18755520745e-05,0,0,0,18,0,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-38812,192.168.21.70,192.168.21.128,80,38812,39,18,21,119985697.0,1.1666666666666667,0,0,21,39,0,0,0,0,1682604024475982.0,1682604144461679.0,0,0,0,0,1.7502086102812738e-07,8.334326715625113e-08,9.167759387187625e-08,2.33194461503e-05,2.01857393052e-05,3.133706845e-06,4,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-50192-80,192.168.21.225,192.168.21.70,50192,80,11,6,5,16259.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082007045167.0,1719082007061426.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,45,22,23,100298764.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682585729321240.0,1682585829620004.0,0,0,0,0,2.293148896630471e-07,1.096723385345008e-07,1.1964255112854632e-07,3.4357352599e-05,4.4267743917e-06,2.99305782073e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,8,7,60065575.0,0.875,0,0,9,15,0,0,0,0,1719307066712374.0,1719307126777949.0,0,0,0,0,8.324235637467886e-08,3.329694254987153e-08,4.9945413824807297e-08,3.662663680485869e-07,1.997816552992292e-07,1.664847127493577e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-42211-80,192.168.21.225,192.168.21.70,42211,80,11,6,5,31201.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083055372193.0,1719083055403394.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41054-80,192.168.21.225,192.168.21.70,41054,80,1733,953,780,119711746.0,0.8184679958027282,0,0,958,1733,0,0,0,0,1719310443079083.0,1719310562790829.0,0,0,0,0,8.0025564074e-06,3.9929248045e-06,4.0096316029e-06,0.0006121955651703,0.0002635330371006,0.0003486625280697,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-35162-80,192.168.21.225,192.168.21.70,35162,80,11,6,5,6202.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082577523899.0,1719082577530101.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-55498-80,192.168.21.128,192.168.21.70,55498,80,49,23,26,21840715.0,1.1304347826086956,0,0,25,49,0,0,0,2,1683780196453436.0,1683780218294151.0,0,0,0,0,1.1446511709e-06,5.494325620750053e-07,5.952186089145892e-07,0.0001003172286255,8.8183926213e-05,1.21333024124e-05,2,1,2,20,0,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41138-80,192.168.21.225,192.168.21.70,41138,80,1730,956,774,119845695.0,0.8096234309623431,0,0,957,1730,0,0,0,0,1719309842911603.0,1719309962757298.0,0,0,0,0,7.9852680565e-06,3.9884619969e-06,3.9968060596e-06,0.000610785393668,0.0002632384917956,0.0003475469018724,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41636-80,192.168.21.225,192.168.21.70,41636,80,1737,955,782,119717947.0,0.818848167539267,0,0,958,1737,0,0,0,0,1719312843146502.0,1719312962864449.0,0,0,0,0,8.002141901e-06,3.992717984e-06,4.009423917e-06,0.0006121638554326,0.000263519386947,0.0003486444684855,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,123,62,61,114888199.0,0.9838709677419356,0,0,65,123,0,0,0,0,1683717053204772.0,1683717168092971.0,0,0,0,0,5.657674205511743e-07,2.7853165319442424e-07,2.8723576735675e-07,5.89268528789e-05,4.88823051356e-05,1.00445477433e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-39252,192.168.21.70,192.168.21.128,80,39252,9,4,5,81603202.0,1.25,0,0,5,9,0,0,0,0,1682607532118762.0,1682607613721964.0,0,0,0,0,6.12721054744886e-08,4.9017684379590895e-08,1.2254421094897722e-08,3.51701885423e-05,2.81361508338e-05,7.0340377084e-06,0,0,0,5,0,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41112-80,192.168.21.225,192.168.21.70,41112,80,1740,956,784,119741818.0,0.8200836820083682,0,0,957,1740,0,0,0,0,1719311883020678.0,1719312002762496.0,0,0,0,0,7.9921953414e-06,3.99192202e-06,4.0002733213e-06,0.0006113152549596,0.000263466853326,0.0003478484016335,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41732,192.168.21.70,192.168.21.225,80,41732,1732,785,947,119754890.0,1.2063694267515923,0,0,959,1732,0,0,0,0,1719315603124080.0,1719315722878970.0,0,0,0,0,8.0080237224e-06,4.0248878354e-06,3.9831358869e-06,0.000613052210227,0.0003501652416865,0.0002628869685404,0,0,0,959,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41600-80,192.168.21.225,192.168.21.70,41600,80,1701,946,755,119886398.0,0.7980972515856237,0,0,961,1701,0,0,0,0,1719313923185772.0,1719314043072170.0,0,0,0,0,8.0159218729e-06,3.9871078618e-06,4.028814011e-06,0.0006134807720221,0.000263149118885,0.0003503316531371,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,47,22,25,117257324.0,1.1363636363636365,0,0,25,47,0,0,0,0,1682675058973828.0,1682675176231152.0,0,0,0,0,2.132062983119076e-07,1.0233902318971565e-07,1.1086727512219197e-07,2.95248081902e-05,3.8718263773e-06,2.56529818128e-05,6,5,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41360-80,192.168.21.225,192.168.21.70,41360,80,1671,957,714,119754572.0,0.7460815047021944,0,0,958,1671,0,0,0,0,1719308763127256.0,1719308882881828.0,0,0,0,0,7.9996945753e-06,3.9914968757e-06,4.0081976995e-06,0.0006113002516513,0.0002634387938023,0.0003478614578489,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,45,22,23,102162527.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682579609496229.0,1682579711658756.0,0,0,0,0,2.251314711508653e-07,1.0767157315910953e-07,1.1745989799175585e-07,3.36914140739e-05,4.326439576e-06,2.93649744979e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36032-80,192.168.21.128,192.168.21.70,36032,80,129,64,65,111421167.0,1.015625,0,0,65,129,0,0,0,0,1683708176560874.0,1683708287982041.0,0,0,0,0,5.833720984092727e-07,2.87198571524565e-07,2.961735268847077e-07,5.98988520735e-05,4.99725514452e-05,9.9263006283e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41390-80,192.168.21.225,192.168.21.70,41390,80,1730,955,775,119787483.0,0.8115183246073299,0,0,957,1730,0,0,0,0,1719313563087779.0,1719313682875262.0,0,0,0,0,7.9891485824e-06,3.9904002323e-06,3.99874835e-06,0.0006110822113191,0.0002633664153374,0.0003477157959817,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,49,24,25,117044646.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682540412159879.0,1682540529204525.0,0,0,0,0,2.1359370850675226e-07,1.0252498008324104e-07,1.1106872842351117e-07,3.49097557183e-05,4.3743991502e-06,3.05353565681e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.225-80-41598,192.168.21.70,192.168.21.225,80,41598,1668,716,952,119998329.0,1.329608938547486,0,0,959,1668,0,0,0,0,1719314163081615.0,1719314283079944.0,0,0,0,0,7.9917779521e-06,4.0000557007e-06,3.9917222513e-06,0.0006109585075972,0.0003473298365679,0.0002636286710292,1,0,0,958,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-37712,192.168.21.70,192.168.21.128,80,37712,109,56,53,119879384.0,0.9464285714285714,0,0,55,109,0,0,0,0,1683640856182039.0,1683640976061423.0,0,0,0,0,4.587944829613072e-07,2.335681004166655e-07,2.252263825446417e-07,4.62965341897e-05,8.3000092826e-06,3.7996524907e-05,4,4,0,47,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-48966-80,192.168.21.128,192.168.21.70,48966,80,41,20,21,113854340.0,1.05,0,0,21,41,0,0,0,0,1682681846984233.0,1682681960838573.0,0,0,0,0,1.844461967809045e-07,8.783152227662116e-08,9.661467450428329e-08,2.45752599329e-05,3.2673326286e-06,2.13079273043e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-50540,192.168.21.70,192.168.21.128,80,50540,18,12,6,88203410.0,0.5,0,1,13,17,0,0,0,0,1682697461316050.0,1682697549519460.0,0,0,0,0,1.473865919696302e-07,1.1337430151510016e-07,3.401229045453004e-08,6.69135127542e-05,5.92267351114e-05,7.6867776427e-06,0,0,0,13,1,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-37712,192.168.21.70,192.168.21.128,80,37712,102,51,51,100474887.0,1.0,0,0,53,102,0,0,0,0,1683644715488223.0,1683644815963110.0,0,0,0,0,5.27494994843836e-07,2.587711295460328e-07,2.687238652978032e-07,5.34959546657e-05,9.7039173579e-06,4.37920373077e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-40678-80,192.168.21.128,192.168.21.70,40678,80,44,19,25,118254465.0,1.3157894736842106,0,0,24,44,0,0,0,0,1682660635981408.0,1682660754235873.0,0,0,0,0,2.0295216759891482e-07,7.610706284959303e-08,1.2684510474932174e-07,5.26999128531e-05,3.1119332365e-06,4.95879796166e-05,3,3,0,18,2,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,122,59,63,100631418.0,1.0677966101694916,0,0,63,122,0,0,0,0,1683721253103100.0,1683721353734518.0,0,0,0,0,6.260470263869282e-07,3.0805488599991704e-07,3.179921403870112e-07,6.54666319021e-05,5.51120128308e-05,1.03546190713e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,41,20,21,108096487.0,1.05,0,0,21,41,0,0,0,0,1682594424706386.0,1682594532802873.0,0,0,0,0,1.9427088319715698e-07,9.250994437959856e-08,1.0176093881755844e-07,2.58842824374e-05,3.4413699309e-06,2.24429125064e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-47723-80,192.168.21.225,192.168.21.70,47723,80,11,6,5,23698.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083598511611.0,1719083598535309.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-48966-80,192.168.21.128,192.168.21.70,48966,80,43,22,21,105983230.0,0.9545454545454546,0,0,23,43,0,0,0,0,1682684126929916.0,1682684232913146.0,0,0,0,0,2.170154655599759e-07,1.0379000526781454e-07,1.1322546029216133e-07,2.65513704385e-05,3.6043438193e-06,2.29470266192e-05,6,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,48,23,25,113519319.0,1.0869565217391304,0,0,25,48,0,0,0,0,1682583209393156.0,1682583322912475.0,0,0,0,0,2.2022683205137975e-07,1.0570887938466229e-07,1.1451795266671745e-07,3.59938734304e-05,4.5102455204e-06,3.148362791e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-49130-80,192.168.21.225,192.168.21.70,49130,80,11,6,5,10713.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082767266927.0,1719082767277640.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1721,944,777,119809357.0,0.823093220338983,0,0,963,1721,0,0,0,0,1719306723164606.0,1719306842973963.0,0,0,0,0,8.0377695374e-06,3.9896716915e-06,4.0480978459e-06,0.000615327565776,0.0002633183316391,0.0003520092341368,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,105,53,52,119700425.0,0.981132075471698,0,0,56,105,0,0,0,0,1683737833477241.0,1683737953177666.0,0,0,0,0,4.678345962430793e-07,2.339172981215397e-07,2.339172981215397e-07,4.79029209796e-05,3.92563351383e-05,8.6465858412e-06,5,4,0,47,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,16,9,7,60300216.0,0.7777777777777778,0,0,10,16,0,0,0,0,1719312230036912.0,1719312290337128.0,0,0,0,0,8.291844261387059e-08,3.316737704554823e-08,4.9751065568322345e-08,3.6484114750103053e-07,1.9900426227328938e-07,1.6583688522774118e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-57898-80,192.168.21.225,192.168.21.70,57898,80,11,6,5,10664.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082800976316.0,1719082800986980.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,52,26,26,109152189.0,1.0,0,0,27,52,0,0,0,0,1682561957167564.0,1682562066319753.0,0,0,0,0,2.473610492593969e-07,1.1909976445822813e-07,1.2826128480116877e-07,4.28209460829e-05,3.27615967463e-05,1.00593493365e-05,5,5,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,45,21,24,119978726.0,1.1428571428571428,0,0,24,45,0,0,0,0,1682544732066096.0,1682544852044822.0,0,0,0,0,2.000354629536573e-07,1.0001773147682865e-07,1.0001773147682865e-07,2.98386232239e-05,4.2840928315e-06,2.55545303923e-05,4,4,0,16,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,47,22,25,118898487.0,1.1363636363636365,0,0,25,47,0,0,0,0,1682526426157253.0,1682526545055740.0,0,0,0,0,2.1026339889421805e-07,1.0092643146922466e-07,1.0933696742499342e-07,3.43654499152e-05,4.3061944093e-06,3.00592555059e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,8,7,60076812.0,0.875,0,0,9,15,0,0,0,0,1719311989850661.0,1719312049927473.0,0,0,0,0,8.322678640138227e-08,3.329071456055292e-08,4.9936071840829375e-08,3.661978601660821e-07,1.997442873633175e-07,1.6645357280276457e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41374-80,192.168.21.225,192.168.21.70,41374,80,1700,956,744,119739134.0,0.7782426778242678,0,0,957,1700,0,0,0,0,1719313203241012.0,1719313322980146.0,0,0,0,0,7.9923744896e-06,3.9920115006e-06,4.000362989e-06,0.0006113289578326,0.0002634727590396,0.0003478561987929,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,48,24,24,117808106.0,1.0,0,0,25,48,0,0,0,0,1682548574122551.0,1682548691930657.0,0,0,0,0,2.122095061947605e-07,1.0186056297348505e-07,1.1034894322127547e-07,3.49636382406e-05,4.3630274473e-06,3.06006107932e-05,4,4,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-37919-80,192.168.21.225,192.168.21.70,37919,80,11,6,5,4417.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081964205535.0,1719081964209952.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,48,24,24,119810004.0,1.0,0,0,25,48,0,0,0,0,1682548332129454.0,1682548451939458.0,0,0,0,0,2.086637105863047e-07,1.0015858108142622e-07,1.085051295048784e-07,3.43794329561e-05,4.2901258896e-06,3.00893070665e-05,4,4,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,48,24,24,112659564.0,1.0,0,0,25,48,0,0,0,0,1682515565156620.0,1682515677816184.0,0,0,0,0,2.2190748048696522e-07,1.065155906337433e-07,1.1539188985322189e-07,3.63040638076e-05,4.5624177988e-06,3.17416460088e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-43786-80,192.168.21.128,192.168.21.70,43786,80,141,72,69,119090664.0,0.9583333333333334,3,0,72,139,0,0,0,0,1683702778050531.0,1683702897141195.0,1,0,0,0,5.877874692175703e-07,2.938937346087852e-07,2.938937346087852e-07,6.22382960262e-05,5.19436183511e-05,1.02946776751e-05,3,3,0,64,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,111899611.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682521626278071.0,1682521738177682.0,0,0,0,0,2.234145389477717e-07,1.072389786949304e-07,1.1617556025284129e-07,3.65148722456e-05,4.5755297576e-06,3.19393424879e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,45,22,23,101635187.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682580809462022.0,1682580911097209.0,0,0,0,0,2.2629957870791346e-07,1.0823023329508907e-07,1.1806934541282441e-07,3.38662239092e-05,4.348887556e-06,2.95173363532e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-37712,192.168.21.70,192.168.21.128,80,37712,124,63,61,113226698.0,0.9682539682539684,0,0,65,124,0,0,0,0,1683641822783862.0,1683641936010560.0,0,0,0,0,5.740695538078837e-07,2.826188572592659e-07,2.914506965486179e-07,6.07277269535e-05,1.01389515041e-05,5.05887754494e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
