Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.21.225-192.168.21.70-41508-80-6,192.168.21.225,41508,192.168.21.70,80,6,2024-06-25 09:36:04.307406,119925140,955,701,31548.0,41673.0,66.0,0.0,33.03455497382196,33.01727296637513,87.0,0.0,59.44793152639093,40.50004143738113,610.5558851129963,13.808614273871184,72462.32024169172,101471.79397736328,253277.0,14.0,119925140.0,125707.69392033535,108834.44169432604,253277.0,477.0,119925043.0,171321.49000000014,105823.1153392641,298544.0,477.0,478,479,0,0,0,0,30572,22432,7.9633011060066305,5.8453131678645525,0.0,87.0,44.21557971014489,38.63384579761488,1492.5740411138845,0,0,0,957,1656,0,0,0,0.7340314136125654,44.21557971014493,33.03455497382199,59.44793152639087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,2161172137,cyberattack_ocpp16_dos_flooding_heartbeat
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2023-04-26 15:19:44.698372,102115275,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587571252195129,20423055.0,20100603.85966036,44797216.0,227076.0,102115275.0,20423055.0,20100603.85966036,44797216.0,227076.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0587571252195129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,227076.0,0.0,227076.0,227076.0,25472049.75,19203212.77270569,44797216.0,6147480.0,-1,-1,0,0,0,0,normal
192.168.21.225-192.168.21.70-48394-80-6,192.168.21.225,48394,192.168.21.70,80,6,2024-06-22 19:13:18.561536,8260,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,68280.87167070218,1210.6537530266344,917.7777777777778,1428.3571662733534,3565.0,42.0,8260.0,1652.0,1621.4996145543791,3565.0,183.0,8071.0,2690.333333333333,1472.0578566528334,3698.0,1001.0,1,1,0,0,0,0,200,136,726.3922518159807,484.26150121065376,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,8260,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46148-80-6,192.168.21.128,46148,192.168.21.70,80,6,2023-05-10 13:52:42.345341,104455554,62,60,5592.0,1124.0,287.0,0.0,90.19354838709678,111.9242774920641,112.0,0.0,18.73333333333333,31.107177582917124,64.29528869283484,1.1679608726214787,863269.0413223137,3089237.108322699,19261367.0,625.0,104455554.0,1712386.1311475409,4199069.110857653,19261367.0,8528.0,104390988.0,1769338.779661017,4269794.96192147,19280824.0,625.0,32,32,0,0,0,0,1984,1920,0.5935538860863252,0.5744069865351534,0.0,287.0,55.04918032786887,89.8552419364325,8073.964503454819,0,0,0,64,122,0,4,0,0.967741935483871,55.04918032786885,90.19354838709675,18.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.636363636363637,508.3636363636364,5.454545454545454,102.1818181818182,237,3081,32,32,32,0,2002432.75,1495800.7818334778,4476139.0,8528.0,10810786.75,6128914.733212415,19261367.0,5523811.0,-1,-1,0,0,0,4484604162,cyberattack_ocpp16_doc_idtag
192.168.21.182-239.255.255.250-63612-1900-17,192.168.21.182,63612,239.255.255.250,1900,17,2023-04-26 19:24:23.832505,3028416,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.14393795304213,1.320822502588812,1009472.0,5105.598104042268,1015334.0,1005998.0,3028416.0,1009472.0,5105.598104042268,1015334.0,1005998.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.320822502588812,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3028416,normal
192.168.21.128-52.158.114.137-52248-22-6,192.168.21.128,52248,52.158.114.137,22,6,2023-05-10 21:01:20.477982,111187085,16,10,440.0,528.0,92.0,0.0,27.5,34.959023632437635,104.0,0.0,52.79999999999999,38.03156583681508,8.706047109698037,0.2338401083183357,4447483.4,13865566.613321746,50004331.0,223.0,111121215.0,7408080.999999999,17499120.008468922,50005534.0,223.0,111120068.0,12346674.222222222,21643341.50762702,50048250.0,68001.0,8,8,0,0,0,0,512,320,0.1439016051189758,0.0899385031993598,0.0,104.0,37.23076923076923,37.57052854811355,1411.544615384615,0,0,0,16,26,0,0,0,0.625,37.23076923076923,27.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,146.66666666666666,3.333333333333333,176.0,311,501,8,8,32,0,234934.3333333333,141210.94649613157,324764.0,72170.0,36804760.333333336,22855855.53034352,50004331.0,10413092.0,-1,-1,0,0,0,1326981262,normal
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 11:23:43.265517,110625751,22,22,442.0,2994.0,70.0,0.0,20.090909090909093,29.338596536870103,574.0,0.0,136.0909090909091,243.6496135829774,31.059676150808688,0.3977374128741508,2572691.8837209297,5256259.891124745,17958165.0,0.0,110621920.0,5267710.476190475,6573483.75025412,17961764.0,8824.0,110625751.0,5267892.904761905,6571041.838557429,17960085.0,0.0,11,11,0,0,0,0,704,704,0.1988687064370754,0.1988687064370754,0.0,574.0,78.09090909090908,181.259138429682,32854.87526427061,0,0,0,22,44,0,5,0,1.0,78.0909090909091,20.09090909090909,136.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,2.2,44.2,2.2,299.4,0,501,11,11,0,32,937203.0,1697526.63691796,4499281.0,8824.0,12857479.625,3744840.7793316673,17958165.0,6608838.0,-1,-1,0,0,0,607113356,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41186-80-6,192.168.21.128,41186,192.168.21.70,80,6,2023-05-10 17:56:13.384280,119995747,65,66,5608.0,1130.0,287.0,0.0,86.27692307692304,110.73666789002012,112.0,0.0,17.12121212121212,30.086293915753096,56.15199012011651,1.0917053585240817,923044.207692308,3422603.250960605,20324154.0,669.0,119995747.0,1874933.546875,4710893.969139484,20324154.0,1935.0,103612835.0,1594043.6153846155,4321130.512731979,20378168.0,2575.0,34,33,0,0,0,0,2080,2112,0.5416858649165291,0.5500194936075526,0.0,287.0,51.43511450381679,87.7172993407836,7694.324603640635,0,0,0,67,131,0,4,0,1.015384615384615,51.43511450381679,86.27692307692308,17.12121212121212,0.0,0.0,0.0,0.0,0.0,0.0,5.909090909090909,509.8181818181818,6.0,102.72727272727272,237,3081,34,33,32,0,2385423.125,1359803.3272171004,5073727.0,562069.0,12614045.250000002,6585857.074122998,20324154.0,6179149.0,-1,-1,0,0,0,4620186639,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80-6,192.168.21.128,38812,192.168.21.70,80,6,2023-04-27 12:22:38.667638,119999244,23,24,486.0,3000.0,70.0,0.0,21.13043478260869,28.55824088646996,574.0,0.0,125.0,235.8297101170949,29.050183016153,0.391669134182212,2608679.217391304,5563799.649093977,21841340.0,833.0,119999244.0,5454511.090909092,7086225.022751434,21842383.0,1664.0,112013178.0,4870138.173913043,7067737.494024956,21843687.0,4951.0,13,12,0,0,0,0,736,768,0.1916678741742739,0.200001260007938,0.0,574.0,74.17021276595746,175.9332036225973,30952.49213691028,0,0,0,25,47,0,5,0,1.0434782608695652,74.17021276595744,21.13043478260869,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,48.6,2.4,300.0,1304,501,13,12,32,0,541755.3333333334,1275237.1813241253,3912892.0,11008.0,12791494.0,5234932.41920987,21841340.0,5895329.0,-1,-1,0,0,0,4574201323,cyberattack_ocpp16_fdi_chargingprofile
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2023-04-27 20:17:34.490061,0,1,0,548.0,0.0,548.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,132034585,normal
192.168.21.225-192.168.21.70-44586-80-6,192.168.21.225,44586,192.168.21.70,80,6,2024-06-22 19:03:09.677093,9319,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,60521.51518403263,1073.0765103551885,1035.4444444444443,1674.0464532914784,4460.0,33.0,9319.0,1863.8,1934.093637857278,4460.0,128.0,9181.0,3060.333333333333,1683.4539890752385,4577.0,1249.0,1,1,0,0,0,0,200,136,643.845906213113,429.2306041420754,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,9319,cyberattack_ocpp16_unauthorized_access
192.168.86.230-239.255.255.250-46419-1900-17,192.168.86.230,46419,239.255.255.250,1900,17,2023-05-10 17:56:12.309350,27750,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,91027.02702702704,288.2882882882883,3964.285714285714,80.54339262309539,4021.0,3791.0,27750.0,3964.285714285714,80.54339262309539,4021.0,3791.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,288.2882882882883,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,91027.02702702704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27750,normal
192.168.21.225-192.168.21.70-55622-80-6,192.168.21.225,55622,192.168.21.70,80,6,2024-06-22 19:04:58.920354,11450,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,49257.64192139738,873.3624454148471,1272.2222222222222,1945.7173984020503,5474.0,36.0,11450.0,2290.0,2192.41818547466,5474.0,163.0,11313.0,3771.0,1679.5984639192786,5706.0,2690.0,1,1,0,0,0,0,200,136,524.0174672489082,349.34497816593887,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,11450,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-33924-80-6,192.168.21.128,33924,192.168.21.70,80,6,2023-05-09 19:24:55.235960,119995028,63,63,5622.0,1148.0,288.0,0.0,89.23809523809524,111.98008381184091,112.0,0.0,18.222222222222225,30.740560809019847,56.41900429407792,1.050043506802632,959960.224,3433355.259271617,19922485.0,554.0,119995028.0,1935403.677419355,4698283.876256673,19922485.0,9847.0,103317146.0,1666405.5806451614,4306542.0194219705,19980757.0,6430.0,33,32,0,0,0,0,2016,2016,0.525021753401316,0.525021753401316,0.0,288.0,53.73015873015871,89.21447530067417,7959.222603174601,0,0,0,65,126,0,4,0,1.0,53.73015873015873,89.23809523809524,18.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,3.9375,351.375,3.9375,71.75,237,4395,33,32,32,0,1727911.5555555555,1244284.222620892,4018190.0,14857.0,11604869.333333334,6487979.544602754,19922485.0,5351238.0,-1,-1,0,0,0,10619962413,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-47466-80-6,192.168.21.128,47466,192.168.21.70,80,6,2023-04-28 02:12:07.561509,47631028,0,3,0.0,1722.0,0.0,0.0,0.0,0.0,574.0,574.0,574.0,0.0,36.15290436309709,0.0629841539426778,23815514.0,12296702.890346177,32510596.0,15120432.0,0.0,0.0,0.0,0.0,0.0,47631028.0,23815514.0,12296702.890346177,32510596.0,15120432.0,0,3,0,0,0,0,0,96,0.0,0.0629841539426778,574.0,574.0,574.0,0.0,0.0,0,0,0,3,3,0,3,0,0.0,574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,861.0,0,504,0,3,0,32,0.0,0.0,0.0,0.0,23815514.0,12296702.890346177,32510596.0,15120432.0,-1,-1,0,1,1,261144814,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41638-80-6,192.168.21.225,41638,192.168.21.70,80,6,2024-06-25 11:12:06.967970,119823363,945,787,31548.0,41847.0,66.0,0.0,33.384126984126944,33.0152372677869,87.0,0.0,53.17280813214738,42.43789802069362,612.5266238771816,14.454610158120833,69222.04679376094,87917.73978329408,256325.0,13.0,119823363.0,126931.5286016948,92835.80766719703,256325.0,546.0,119821240.0,152444.3256997456,104915.07861072102,297842.0,515.0,478,481,0,0,0,0,30276,25184,7.88660889112251,6.568001266998323,0.0,87.0,42.375866050808206,38.85032017799037,1509.3473779323656,0,0,0,959,1732,0,0,0,0.8328042328042328,42.37586605080831,33.384126984126986,53.1728081321474,330.0,5.0,329.02542668615564,435.0,5.0,2095.5473232393792,0.0,0.0,0.0,0.0,218,506,478,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,3,3,7923694663,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-36150-80-6,192.168.21.128,36150,192.168.21.70,80,6,2023-05-10 09:33:27.821223,119985421,13,11,94.0,126.0,35.0,0.0,7.23076923076923,12.63034603744652,59.0,0.0,11.454545454545457,23.526001089703435,1.833556095119256,0.200024301285737,5216757.434782608,10404875.52474391,29990658.0,1117.0,119985421.0,9998785.083333332,12820370.818051094,29990658.0,8792.0,89949445.0,8994944.5,12035283.986660097,29999555.0,3706.0,6,6,0,0,0,0,416,352,0.1083464965297742,0.0916778047559628,0.0,59.0,9.16666666666667,18.12436905448541,328.4927536231884,0,0,0,12,24,0,0,0,0.8461538461538461,9.166666666666666,7.230769230769231,11.454545454545457,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,15.666666666666666,1.8333333333333333,21.0,237,504,6,6,32,0,41661.2,28812.42669752064,63495.0,9454.0,19961387.166666664,11107974.458393924,29990658.0,5126032.0,-1,-1,0,0,0,483147730,normal
192.168.21.225-192.168.21.70-49484-80-6,192.168.21.225,49484,192.168.21.70,80,6,2024-06-22 19:12:40.887021,13641,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,41345.94237959094,733.0840847445202,1515.6666666666667,2914.450419890515,8667.0,27.0,13641.0,2728.2,3594.0457982613407,8667.0,146.0,13493.0,4497.666666666666,3966.672450976175,8830.0,1044.0,1,1,0,0,0,0,200,136,439.8504508467121,293.2336338978081,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,13641,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-40678-80-6,192.168.21.128,40678,192.168.21.70,80,6,2023-04-28 06:24:55.845968,119032025,20,32,374.0,9310.0,70.0,0.0,18.7,28.28445732758169,574.0,0.0,290.9375,287.92729116914217,81.35625685608558,0.4368572239277623,2333961.2745098034,5978912.741553581,27353630.0,231.0,98916720.0,5206143.157894737,9908817.669960104,32613134.0,9076.0,119030015.0,3839677.903225806,7323786.079651186,27355973.0,4965.0,10,22,0,0,0,0,640,1024,0.1680220092029855,0.2688352147247768,0.0,574.0,186.2307692307692,261.8684458965216,68575.08295625944,0,0,0,32,52,0,16,0,1.6,186.23076923076923,18.7,290.9375,0.0,0.0,0.0,2583.0,4.5,1529.2063312575872,1.6666666666666667,31.166666666666668,2.6666666666666665,775.8333333333334,1304,504,10,22,32,0,2334798.666666667,3246895.284262224,8597441.0,42501.0,16408105.333333334,9007534.423069226,27353630.0,5105328.0,-1,-1,0,11,11,5578915947,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-45462-80-6,192.168.21.128,45462,192.168.21.70,80,6,2023-05-11 06:38:30.631407,117249418,32,43,3228.0,785.0,483.0,0.0,100.875,120.3220812062626,112.0,0.0,18.25581395348837,32.25943422234052,34.226182683482484,0.6396620237381476,1584451.5945945946,3218110.096889021,16595176.0,314.0,117245310.0,3782106.774193548,4091251.800443533,16595176.0,632.0,117249418.0,2791652.809523809,3875055.227229038,16615626.0,314.0,21,22,0,0,0,0,1024,1376,0.2729224634616096,0.366739560276538,0.0,483.0,53.50666666666668,91.36655803918592,8347.847927927929,0,0,0,43,75,0,3,0,1.34375,53.50666666666667,100.875,18.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,1.5238095238095235,153.71428571428572,2.0476190476190474,37.38095238095238,0,3895,21,22,0,32,4474659.142857143,5021817.505267969,13806681.0,3155.0,10039843.0,3672937.710159448,16595176.0,6090686.0,-1,-1,0,0,0,6850644818,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-55400-80-6,192.168.21.225,55400,192.168.21.70,80,6,2024-06-22 19:04:13.159025,11507,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,49013.64386894934,869.0362388111585,1278.5555555555557,2182.0318576450204,5575.0,40.0,11507.0,2301.4,2577.243740898404,5575.0,112.0,11399.0,3799.6666666666665,2448.632543550243,5709.0,1039.0,1,1,0,0,0,0,200,136,521.421743286695,347.6144955244634,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,11507,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-57614-80-6,192.168.21.225,57614,192.168.21.70,80,6,2024-06-22 18:46:43.153618,3920,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,143877.55102040817,2551.020408163265,435.55555555555566,567.596051587551,1292.0,34.0,3920.0,784.0,625.3810838200976,1363.0,108.0,3811.0,1270.3333333333333,102.14368964029708,1387.0,1197.0,1,1,0,0,0,0,200,136,1530.6122448979593,1020.408163265306,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,3920,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 09:08:50.933456,103973519,24,24,514.0,3570.0,70.0,0.0,21.416666666666668,30.20641548134905,574.0,0.0,148.75000000000003,251.32661064318532,39.27923224374084,0.4616560107001861,2212202.5319148926,5060166.607590294,18934467.0,782.0,103924879.0,4518472.999999999,6537055.45886852,18975756.0,8567.0,103973519.0,4520587.782608696,6536376.093933319,18936880.0,4668.0,12,12,0,0,0,0,768,768,0.230828005350093,0.230828005350093,0.0,574.0,85.08333333333331,188.40583553926407,35496.75886524822,0,0,0,24,48,0,6,0,1.0,85.08333333333333,21.416666666666668,148.75,0.0,0.0,0.0,0.0,0.0,0.0,2.4,51.4,2.4,357.0,0,501,12,12,0,32,683121.375,1142902.7268499825,3183161.0,8567.0,12304652.375,5139406.360212625,18934467.0,5529571.0,-1,-1,0,0,0,7385659647,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41576-80-6,192.168.21.225,41576,192.168.21.70,80,6,2024-06-25 09:58:04.992681,119806075,957,758,31548.0,41673.0,66.0,0.0,32.96551724137932,33.01723687764442,87.0,0.0,54.97757255936679,41.98619982648936,611.1626643306694,14.31479997988416,69898.52683780632,98080.20330306412,268599.0,14.0,119806075.0,125320.16213389132,107395.96963009029,268599.0,43.0,119804485.0,158262.19947159843,106659.68451152966,305919.0,519.0,478,479,0,0,0,0,30636,24256,7.987908793439731,6.326891186444427,0.0,87.0,42.69446064139943,38.80950016452015,1506.17730301989,0,0,0,957,1715,0,0,0,0.7920585161964472,42.69446064139942,32.96551724137931,54.97757255936676,297.0,4.5,338.2148632336529,391.5,4.5,4345.774941029555,0.0,0.0,0.0,0.0,390,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,1,2,3481722034,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41529-80-6,192.168.21.225,41529,192.168.21.70,80,6,2024-06-22 18:51:26.993499,8527,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,66142.84038935148,1172.745396974317,947.4444444444443,1704.726525803414,5207.0,25.0,8527.0,1705.4,2079.4108059736536,5207.0,114.0,8422.0,2807.333333333333,2203.8335539085824,5321.0,1207.0,1,1,0,0,0,0,200,136,703.6472381845902,469.0981587897268,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,8527,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-35495-80-6,192.168.21.225,35495,192.168.21.70,80,6,2024-06-22 18:57:28.216918,6748,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,83580.32009484291,1481.9205690574986,749.7777777777778,1471.534469336157,4502.0,37.0,6748.0,1349.6,1848.1802671817488,4502.0,114.0,6650.0,2216.6666666666665,2109.3708382674995,4622.0,682.0,1,1,0,0,0,0,200,136,889.1523414344991,592.7682276229995,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,6748,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38718-80-6,192.168.21.128,38718,192.168.21.70,80,6,2023-05-09 23:20:11.371972,119983844,65,60,5616.0,1150.0,288.0,0.0,86.4,111.37560325313616,112.0,0.0,19.166666666666664,31.21014973254188,56.390925431593935,1.0418069286061546,967611.6451612902,3256736.684952016,18794156.0,564.0,119981640.0,1874713.1250000007,4360508.266793076,18796555.0,7698.0,119982390.0,2033599.8305084747,4506860.634609788,18795113.0,564.0,32,33,0,0,0,0,2080,1920,0.5417396028752004,0.5000673257309542,0.0,288.0,54.128,89.46047748731316,8003.177032258064,0,0,0,65,125,0,4,0,0.9230769230769232,54.128,86.4,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,374.4,4.0,76.66666666666667,0,4345,32,33,0,32,1614065.5555555555,2680546.0330104907,6953680.0,2204.0,11240831.444444444,5449882.907139362,18794156.0,6542365.0,-1,-1,0,0,0,10229984136,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-43848-80-6,192.168.21.128,43848,192.168.21.70,80,6,2023-04-27 02:41:06.474751,110673669,22,22,444.0,2996.0,70.0,0.0,20.18181818181818,29.3851863613144,574.0,0.0,136.18181818181816,243.61926508457063,31.08237064048179,0.3975652058666276,2573806.255813954,5234926.695939773,19260847.0,335.0,110673669.0,5270174.714285716,6533971.277589473,19262413.0,17664.0,110629149.0,5268054.714285715,6548135.740918466,19303426.0,7414.0,11,11,0,0,0,0,704,704,0.1987826029333138,0.1987826029333138,0.0,574.0,78.18181818181817,181.2429017345934,32848.98942917548,0,0,0,22,44,0,0,0,1.0,78.18181818181819,20.181818181818183,136.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2.2,44.4,2.2,299.6,1304,501,11,11,32,0,184052.66666666663,382887.32143118815,1202823.0,17664.0,12104033.444444446,3808501.366693864,19260847.0,8231357.0,-1,-1,0,0,0,13070717605,normal
